ID,FULL_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_S0@cK3KTZU,Nathan Bernard,46,MALE,FRANCE,3468,97345
CUST_pz78aeFxak,Mason Smith,51,MALE,CANADA,3660,13320
CUST_FoMIpwdeY2,Beatriz Costa,39,FEMALE,PORTUGAL,633,26201
CUST_zbQ8nuGpWJ,Camila Ramírez,54,FEMALE,MEXICO,621,28035
CUST_c12tKEbar-,Andrea Ramírez,51,FEMALE,MEXICO,1944,86869
CUST_hLSaIQUhS-,Finn Meijer,40,MALE,NETHERLANDS,1166,47020
CUST_8zddf-1RWf,Luis López,49,MALE,MEXICO,5058,63547
CUST_BGli2@UrEY,Felipe Pereira,41,MALE,BRAZIL,550,4450
CUST_8@KwJqLPDV,José López,55,MALE,MEXICO,1228,32972
CUST_OB6YROZ6JG,Eva Janssen,64,FEMALE,NETHERLANDS,4309,95866
CUST_80V1GNVNCE,João Ferreira,41,MALE,BRAZIL,2190,105173
CUST_oQudA@hOz8,Ángel Martínez,41,MALE,MEXICO,862,1649
CUST_fKrS01EplI,Arthur Robert,36,MALE,FRANCE,13121,652398
CUST_sslXEXeDto,Santiago Díaz,46,MALE,CHILE,1450,34853
CUST_G6QKsjRv@v,Lucas Roy,50,MALE,CANADA,5642,254589
CUST_nGDTfKb28a,Hugo Thomas,58,MALE,FRANCE,6717,163790
CUST_oDPksEcxMu,Louise Bernard,44,FEMALE,FRANCE,5418,258424
CUST_c3C_jHqQVI,Ana Oliveira,41,FEMALE,BRAZIL,2854,115159
CUST_IRbw_z-tif,Juan Sánchez,29,MALE,MEXICO,834,7112
CUST_AyehOoeWfX,Benjamín Díaz,56,MALE,CHILE,1690,18761
CUST_JoA2w9BBVC,Andrea Hernández,49,FEMALE,MEXICO,976,32302
CUST_le11sAlLAP,Paulina González,64,FEMALE,MEXICO,826,25183
CUST_TfFgHZIxjP,Mason Anderson,61,MALE,CANADA,3540,2202
CUST_PqVdIdlvng,Benjamin Anderson,49,MALE,CANADA,8663,383982
CUST_euQOORZlp0,Mia Smith,56,FEMALE,UNITED KINGDOM,862,3513
CUST_kxP45LEFjs,Sergio Sánchez,33,MALE,SPAIN,957,2407
CUST_bj@rGdW9jV,Thomas Williams,35,MALE,UNITED KINGDOM,424,14255
CUST_3Du7s1jy1v,Mia Martin,50,FEMALE,CANADA,335,10839
CUST_tWG7XBmDKU,Santiago Hernández,52,MALE,MEXICO,1754,4523
CUST_AS8PCm-i4t,Ben Becker,39,MALE,GERMANY,383,7508
CUST_@FX8PvDpCz,Nicolás Sánchez,66,MALE,ARGENTINA,1838,75095
CUST_jovmhvq@Cq,Jules Moreau,30,MALE,FRANCE,5717,139815
CUST_Xy97UDxIiO,Marie Schmidt,48,FEMALE,GERMANY,1088,50122
CUST_fSeQ2QxmbH,Daniela Martínez,52,FEMALE,MEXICO,4424,19937
CUST_NVcTZU_W8H,Bruno Pereira,61,MALE,BRAZIL,398,19401
CUST_u8fbzNQCsa,Emma Davis,47,FEMALE,UNITED STATES,1720,68956
CUST_@5h3GTuATs,Jules Richard,55,MALE,FRANCE,3966,116968
CUST_rzDYEoex@G,Riccardo Marino,29,MALE,ITALY,1889,27052
CUST_xBbX2IJoyY,José Huamán,47,MALE,PERU,575,24170
CUST_7pbnI1Kd1O,Noah Robert,38,MALE,FRANCE,1740,31111
CUST_jnFAK52nmU,Nicolás González,48,MALE,ARGENTINA,1673,72292
CUST_ckRmzK1nCj,Adam Moreau,39,MALE,FRANCE,984,20436
CUST_CSPrxHunc9,Sara Janssen,43,FEMALE,NETHERLANDS,1560,39259
CUST_WW_OdmCjOf,Anthony Johnson,49,MALE,UNITED STATES,6250,182255
CUST_mVEJD7B9Bi,Sophie Schäfer,42,FEMALE,GERMANY,1705,21072
CUST_1DgvYsAy-K,Lina Laurent,57,FEMALE,FRANCE,1293,60518
CUST_GpW_xWm-P-,Léa Martin,38,FEMALE,FRANCE,515,14576
CUST_j5bx@Qbqfm,Louise Robert,48,FEMALE,FRANCE,2387,50918
CUST_5u_TT3NMvs,Benjamín Fernández,52,MALE,ARGENTINA,334,14488
CUST_7KektrxaPy,Fernanda Silva,58,FEMALE,BRAZIL,11369,562842
CUST_mkt1orRFSg,Juan Hernández,60,MALE,COLOMBIA,1538,2141
CUST_6i-kCguk4n,Anna Becker,48,FEMALE,GERMANY,5072,57244
CUST_t-iMcFR-K8,Lucas Thomas,57,MALE,FRANCE,2560,29788
CUST_l4nl4Kloxc,María García,61,FEMALE,COLOMBIA,2506,105944
CUST_1XfeG7PCcz,Francesco Esposito,51,MALE,ITALY,3770,16595
CUST_GzWdpHLMRs,Gabriel Robert,55,MALE,FRANCE,81,1106
CUST_@wh2D9q@Zg,Diego Flores,51,MALE,MEXICO,220,4171
CUST_hJLiXVmaX5,Jade Dubois,47,FEMALE,FRANCE,3460,60466
CUST_GgCwubOH_r,Juan López,47,MALE,COLOMBIA,4080,76767
CUST_APjzXSA_Tk,Ana García,47,FEMALE,MEXICO,4426,35035
CUST_tbEAaJhTjA,Finn Smit,33,MALE,NETHERLANDS,2804,137998
CUST_6ljQbwnMXj,Ava Tremblay,40,FEMALE,CANADA,3479,173765
CUST_J9QKUCKMhF,Felix Hoffmann,26,MALE,GERMANY,1790,16235
CUST_ttrsTByB4d,Noor Meijer,56,FEMALE,NETHERLANDS,3096,76232
CUST_0WOxWzz6Pn,Jorge Torres,51,MALE,MEXICO,1005,4226
CUST_WKtzhjKsCN,Valeria Gómez,51,FEMALE,SPAIN,665,19406
CUST_bjvtIaOwOK,Amanda Oliveira,61,FEMALE,BRAZIL,801,27674
CUST_pMsWkzAo6g,Hannah Hoffmann,57,NON-BINARY,GERMANY,2006,10543
CUST_7xLYzsruyJ,Clara Pérez,42,FEMALE,PERU,1849,65479
CUST_lTgtwD@KEP,Olivia Taylor,41,FEMALE,UNITED STATES,2367,109547
CUST_eODub0OfT2,Sofía García,32,FEMALE,MEXICO,507,20685
CUST_zwnGdk0eGR,Ángel Torres,33,MALE,MEXICO,6733,147151
CUST_gwYbAUKrMX,Sofía López,49,FEMALE,COLOMBIA,705,19745
CUST_G6G4emWXQm,Anthony Moore,29,MALE,UNITED STATES,1402,51497
CUST_QU6KsW-j0f,John Miller,46,MALE,UNITED STATES,2872,59472
CUST_daszHxjtZP,Ava Johnson,37,FEMALE,UNITED STATES,1811,18566
CUST_jTyy8RV-TL,Hannah Müller,63,FEMALE,GERMANY,456,14453
CUST_mTkrRSdlOh,Mia Torres,55,FEMALE,PERU,674,16151
CUST_gF2uNHm@Qq,Antonia Silva,47,FEMALE,CHILE,4509,114103
CUST_ShBjQWF@@u,Sofía Sepúlveda,46,FEMALE,CHILE,795,15979
CUST_c0FH3EFnBP,Andrea González,49,FEMALE,MEXICO,2585,29499
CUST_Z9cJ8oFMYD,Miguel Silva,42,MALE,PORTUGAL,795,16299
CUST_3YDHQ1VJD9,María Flores,53,FEMALE,MEXICO,941,12248
CUST_BLp4Hzin@9,Ginevra Russo,35,FEMALE,ITALY,2370,33226
CUST_vEukOLLoK5,Henry Roberts,65,MALE,UNITED KINGDOM,871,25275
CUST_segRLqxq8A,Emma Ricci,37,FEMALE,ITALY,3173,132526
CUST_LYFmIKnV-v,Lucía Sánchez,57,FEMALE,SPAIN,3100,122104
CUST_@GXIfbNb5Y,Mia Thomas,32,FEMALE,UNITED STATES,4955,60512
CUST_@JRgE070JP,Louise Dubois,49,FEMALE,FRANCE,2680,88997
CUST_9uxXIBHEbg,Gabriel Moreau,46,MALE,FRANCE,1660,30905
CUST_E77idsnbIC,Gabriel Durand,54,MALE,FRANCE,2571,83396
CUST_rolXqryHAM,María García,54,FEMALE,COLOMBIA,3858,70456
CUST_JbNCH_OdpK,Isabella Johnson,39,FEMALE,UNITED STATES,304,11046
CUST_Dt4fdtVatH,Ana Hernández,62,FEMALE,MEXICO,2465,30581
CUST_ax@8QB2_4f,Elias Becker,52,MALE,GERMANY,2173,12764
CUST_iN@Sy2Pm-f,Maria Oliveira,63,FEMALE,BRAZIL,1508,38641
CUST_-w0Gtu0_Mi,Gustavo Alves,61,MALE,BRAZIL,1331,4389
CUST_EK3xSg5Ok_,Oliver Thomas,40,MALE,UNITED KINGDOM,731,7607
CUST_jTuv_OHTYt,Ana Martínez,53,FEMALE,MEXICO,2514,36449
CUST_HJu0LGp-Xu,Lotte de Jong,54,FEMALE,NETHERLANDS,574,14907
CUST__uNiPKkxHr,Paulina Ramírez,50,FEMALE,MEXICO,5776,106459
CUST_w@z1Y18ZNj,Juan Sánchez,39,MALE,MEXICO,3548,47939
CUST_JC0zjjxCji,Noah Wagner,50,MALE,GERMANY,1785,22716
CUST_ND5ZqCXOPW,Diego Soto,61,MALE,CHILE,864,32921
CUST_u@7@izK9RG,Lucía Torres,38,FEMALE,ARGENTINA,1066,37540
CUST_Uxwg2WVLpu,Emma Meijer,43,FEMALE,NETHERLANDS,3482,154414
CUST_sTgd247n6e,José González,58,MALE,MEXICO,1531,52662
CUST_i2kTbeph@_,Carlos Hernández,51,MALE,MEXICO,1722,59414
CUST_MNy06u71RM,Florencia Sánchez,50,FEMALE,ARGENTINA,2471,82188
CUST_YjZxaJf2lO,Ben Becker,43,MALE,GERMANY,897,30826
CUST_-k6DJ7J64X,Carlos Ramírez,52,MALE,COLOMBIA,4547,184295
CUST_pf-etOdOdy,Olivia Smith,38,FEMALE,UNITED STATES,2125,105652
CUST_Zn-NZPN0fR,Sophia Moore,49,FEMALE,UNITED STATES,5012,137405
CUST_JsLV2NBPSx,Santiago Rojas,41,MALE,PERU,479,8671
CUST_MQDD6ez3UA,João Ferreira,50,MALE,PORTUGAL,2073,64483
CUST_dF2Ux4bK3l,Valeria Huamán,52,FEMALE,PERU,4477,221097
CUST_jKAQ8VSr@b,James Thomas,55,MALE,UNITED STATES,270,565
CUST_Lyj38MoZf1,John Thomas,54,MALE,UNITED STATES,1117,39135
CUST_vacaWAkZbE,Luis Flores,43,MALE,MEXICO,803,14092
CUST_TWNEzQpjWl,Olivia Wilson,70,FEMALE,UNITED STATES,2104,60647
CUST_DTbSqT7J6f,Luis Hernández,33,MALE,MEXICO,647,27300
CUST_G0WV2oSpin,Amanda Souza,47,FEMALE,BRAZIL,1579,74726
CUST_8HFogzbDTt,Miguel Rodríguez,60,MALE,PERU,311,14676
CUST_0N807QQWli,Sofía Pérez,33,FEMALE,MEXICO,3967,167400
CUST_bni22XiTVd,Adam Durand,48,MALE,FRANCE,643,29366
CUST_9zpux1pubD,Lucía Fernández,49,FEMALE,ARGENTINA,788,38388
CUST_LLd4yV01Fo,Camila Torres,45,FEMALE,MEXICO,1215,12897
CUST_n0cNNN7SHo,Emily Davis,42,FEMALE,UNITED STATES,1702,69181
CUST_j7zp8GPNFr,Ben Wagner,50,MALE,GERMANY,1740,23152
CUST_CvD@HguypI,Luciana Martínez,38,FEMALE,COLOMBIA,502,21607
CUST_sytqZUUWh6,Michael Miller,42,MALE,UNITED STATES,3159,12532
CUST_G6sZNwPOSU,Leonie Hoffmann,47,FEMALE,GERMANY,4475,8090
CUST_Uc_RLZ6lhc,Camila Pérez,42,FEMALE,COLOMBIA,1720,18986
CUST_gFtKVlsn-N,Valentina Sánchez,61,FEMALE,COLOMBIA,580,24255
CUST_tRDyuAeZVu,Jade Bernard,51,FEMALE,FRANCE,1196,19502
CUST_2suQKLn2rc,Santiago González,46,MALE,MEXICO,1893,58323
CUST_J93l4MH2j6,Amelia Wilson,43,FEMALE,UNITED STATES,1618,22759
CUST_1cdte2PaXc,Lina Dubois,44,FEMALE,FRANCE,834,26499
CUST_znBMFNcFcu,Ava Thomas,40,FEMALE,UNITED STATES,2126,14989
CUST_Lhh159KGi@,Julia Martínez,38,FEMALE,ARGENTINA,603,4641
CUST_M29P-Fj7hW,Harper Moore,41,FEMALE,UNITED STATES,2206,11416
CUST_tAdCERRFVz,Diego Díaz,45,NON-BINARY,CHILE,2802,89141
CUST_RjWBo0AAD3,Valeria García,54,FEMALE,SPAIN,2445,45726
CUST_jqdOsKb7@x,Grace Roberts,44,FEMALE,UNITED KINGDOM,1818,46859
CUST_kIx371oA3R,Fernanda González,37,FEMALE,MEXICO,886,20527
CUST_wYjtyF_N0y,Olivia Jones,62,FEMALE,UNITED KINGDOM,2943,7072
CUST_d-veVZUsin,Andrea Rossi,62,MALE,ITALY,3318,101286
CUST_n94uQz7Drq,Felix Becker,55,MALE,GERMANY,1972,74287
CUST_uPALy_XjR5,Nicolás Pérez,59,MALE,ARGENTINA,393,5993
CUST_qPpPvZZvrQ,Charlotte Taylor,58,FEMALE,UNITED STATES,1951,26138
CUST_RyHtMVe49T,Martina Fernández,42,FEMALE,ARGENTINA,1253,41137
CUST_-oK8jWp_k5,Sophie Schäfer,59,FEMALE,GERMANY,539,26509
CUST_XMXBqUv8bW,Adrián Gómez,31,MALE,SPAIN,1706,67038
CUST_tF09n3sRxm,Inès Laurent,61,FEMALE,FRANCE,1051,37789
CUST_zhkiWmIhRX,Hugo Laurent,52,MALE,FRANCE,1227,14543
CUST_HL3GiZtRJ4,Ángel Pérez,37,MALE,MEXICO,10102,249957
CUST_s2c7ZYUEDp,Finn Müller,31,MALE,GERMANY,1537,65524
CUST_KyvbgYcP7b,Amelia Brown,35,FEMALE,UNITED KINGDOM,143,5156
CUST_bCn3nGEZtj,Nicolás Muñoz,57,MALE,CHILE,4460,10539
CUST__zPG6R49VP,Tijn de Vries,49,MALE,NETHERLANDS,2428,88140
CUST_1V7QnMOatO,Elias Meyer,45,MALE,GERMANY,293,10910
CUST_yt5J09DlqC,Camila Fernández,53,FEMALE,ARGENTINA,922,38463
CUST_ssqNOj2BZ@,Carolina Souza,45,FEMALE,BRAZIL,1279,38787
CUST_0NkHDl9Q-V,Lily Roberts,47,FEMALE,UNITED KINGDOM,3938,193323
CUST_WTAqQvc512,Carolina Oliveira,44,FEMALE,BRAZIL,7045,281526
CUST_6cqL7-AHvr,Henry Roberts,42,MALE,UNITED KINGDOM,2174,61340
CUST_Wm@k3AMsJe,Gabriela González,66,FEMALE,COLOMBIA,1876,73136
CUST_-h7_cVNt-j,Leonie Fischer,48,FEMALE,GERMANY,1607,35329
CUST_Iw6XHiTZ1d,Ariana Huamán,46,FEMALE,PERU,3191,120714
CUST_O9yj4Y8_zY,Noah Hoffmann,33,MALE,GERMANY,1586,28103
CUST_JZofMmHGJ7,Matheus Ferreira,52,MALE,BRAZIL,2239,100873
CUST_kKU_UhkbFq,Lukas Müller,45,MALE,GERMANY,2013,62787
CUST_i8MuLZ-O3V,Sara Martínez,62,FEMALE,COLOMBIA,1628,56326
CUST_SNBbqz0rFb,Lukas Schmidt,30,MALE,GERMANY,1418,69006
CUST_dJaSEt7GW@,Catalina Soto,35,FEMALE,CHILE,1102,22874
CUST_VjCdyyfriv,João Costa,55,MALE,PORTUGAL,697,5924
CUST_JiwCPse4p9,Nathan Durand,50,MALE,FRANCE,1162,42731
CUST_lIzLo-8Yz_,Beatriz Rodrigues,32,FEMALE,BRAZIL,862,24684
CUST_Kf-hTvcVON,Ariana López,53,FEMALE,PERU,686,7581
CUST_QEwIhe81y5,Daniela López,26,FEMALE,PERU,3262,93760
CUST_4UQoWH@eHl,Juan Hernández,50,MALE,MEXICO,328,12421
CUST_l6YbJ8-S4D,Sophie Schmidt,43,FEMALE,GERMANY,13073,460931
CUST_@AcyyEKXBn,Camila Torres,43,FEMALE,PERU,3097,2241
CUST_zRqWIB2FyL,Jorge Ramírez,48,MALE,MEXICO,4263,154584
CUST_J7qXYX6W9u,Ángel Sánchez,42,MALE,MEXICO,1568,9984
CUST_c3SnbwZoxH,Valeria Martínez,34,FEMALE,MEXICO,1815,49589
CUST_5ObtYPoyy2,Valeria López,34,FEMALE,MEXICO,4324,74762
CUST_EYHSSr37fe,Alice Ferrari,49,FEMALE,ITALY,4095,144643
CUST_OfLe64nTH9,Daniela Torres,55,FEMALE,MEXICO,2140,50205
CUST_CqG7Mn4S7k,Chloé Dubois,47,FEMALE,FRANCE,4196,108180
CUST_9pdn88PFvx,Matheus Costa,34,MALE,BRAZIL,2800,18533
CUST_A6jQm1LEL6,David Wilson,50,MALE,UNITED STATES,1372,5701
CUST_4FVOpDcFsv,Harper Thomas,45,FEMALE,UNITED STATES,7867,302613
CUST_@f2rNwQeqW,Beatriz Santos,41,FEMALE,BRAZIL,627,15678
CUST_a_y4g13mL4,Daan Janssen,36,MALE,NETHERLANDS,2781,33158
CUST_z0jD7bxTOR,Daniel Anderson,53,MALE,UNITED STATES,3184,138514
CUST_3KwoDBpl2h,Noah Jones,35,MALE,UNITED KINGDOM,6218,263934
CUST_7CS3-@mX@J,Alejandro Ramírez,38,MALE,MEXICO,2117,81509
CUST_aQ4TPj7tpe,Lucas García,77,MALE,ARGENTINA,1463,43862
CUST_DAwJIXhlBl,Ava Davis,48,FEMALE,UNITED STATES,1502,11671
CUST_kzmhMAtDS@,Lea Becker,41,FEMALE,GERMANY,479,4932
CUST_Xc4AL-20U4,Matteo Russo,41,MALE,ITALY,4212,11302
CUST_Pn6FUyzPXV,Mason Roy,37,MALE,CANADA,3193,62968
CUST_2KykkDpXoj,Rafael Souza,42,MALE,BRAZIL,469,6831
CUST_jOjLSU-JZS,Emily Brown,49,FEMALE,UNITED STATES,3424,156981
CUST_RBkjlhdmZt,Lucas Alves,31,MALE,BRAZIL,2627,65795
CUST_eOcsHHefsr,Julia Pereira,41,FEMALE,BRAZIL,4025,89009
CUST_QmaUk1MLx@,Louise Laurent,56,FEMALE,FRANCE,5460,17109
CUST_O-8J_hjsOC,Daniel Johnson,54,MALE,UNITED STATES,8163,76650
CUST_mCdpMoW5ZK,Hannah Meyer,57,FEMALE,GERMANY,4839,169768
CUST_xaHQna3uMn,Arthur Moreau,45,MALE,FRANCE,2142,70807
CUST_uI2egzzjYq,Luca Greco,54,MALE,ITALY,5582,265118
CUST_mJnFLL3h5Y,João Rodrigues,39,MALE,BRAZIL,3727,115733
CUST_MOsfS05gIF,Alice Bernard,55,FEMALE,FRANCE,602,13422
CUST_02WJkPetUp,Sofía Sánchez,38,FEMALE,PERU,5007,55343
CUST_ut6nDpN@Z_,Olivia Tremblay,59,FEMALE,CANADA,806,19173
CUST_55VQ8JP1LY,Mateo López,36,MALE,ARGENTINA,1238,34035
CUST_NjLhfA-HfQ,Chiara Bianchi,54,FEMALE,ITALY,3893,104037
CUST_r-eP_z58Bv,Alice Richard,27,FEMALE,FRANCE,1162,4331
CUST_WjLzrqjak_,Henry Jones,29,MALE,UNITED KINGDOM,1559,8031
CUST_3tKjGhpQ7W,Laura Sánchez,44,FEMALE,COLOMBIA,1563,20582
CUST_jXWdyYSv_L,Michael Brown,47,MALE,UNITED STATES,1587,7350
CUST_F0k_5VIAKd,George Smith,55,MALE,UNITED KINGDOM,1762,78262
CUST_O6_UwE_B7i,Martim Oliveira,39,MALE,PORTUGAL,4351,133231
CUST_8TWZPEG-lf,Fernanda Sánchez,54,FEMALE,MEXICO,2840,21559
CUST_EQRQOXE9l4,Jacob Smith,44,MALE,CANADA,4902,13659
CUST_aJqVz9e2ic,Anthony Davis,42,MALE,UNITED STATES,2213,41293
CUST_TbfmcNDeig,Emma Laurent,34,FEMALE,FRANCE,1615,10000
CUST_ZHu7IDCJ3e,Josefina González,51,FEMALE,CHILE,2660,12155
CUST_F_MJcRHRN@,Finn Schäfer,53,MALE,GERMANY,1254,15479
CUST_Yx03TxYAl3,Michael Smith,44,MALE,UNITED STATES,3675,30280
CUST_@2TFUFvE@O,Isabella García,50,FEMALE,COLOMBIA,1917,87615
CUST_C3uUY6hkG6,Ethan Robert,56,MALE,FRANCE,5312,42782
CUST_dLWAhtnvM9,Beatriz Santos,53,FEMALE,PORTUGAL,2505,50802
CUST_Qih7bNr2Gf,Andrew Smith,45,MALE,UNITED STATES,1119,42753
CUST_j_7vJnjJ04,Paulina Pérez,59,FEMALE,MEXICO,1459,61641
CUST_FnJ8TiOMpR,Ethan Moreau,48,MALE,FRANCE,2518,90362
CUST_4NzfqmbGCi,Fernanda Lima,53,FEMALE,BRAZIL,1628,41638
CUST_1LlB5X50oX,Santiago Díaz,53,MALE,CHILE,2139,100536
CUST_8eq23heQs7,Julia Lima,42,FEMALE,BRAZIL,2236,90157
CUST_guJn6I4NJd,Sophie Müller,53,FEMALE,GERMANY,597,21640
CUST_uvG4XCpblN,Luuk Visser,46,MALE,NETHERLANDS,4195,137949
CUST_Ugy_G-IHzd,Olivia Wilson,34,FEMALE,CANADA,994,44807
CUST_PuOPf9r6cH,Manon Moreau,49,FEMALE,FRANCE,6073,157078
CUST_fQiZokF-o6,Camila López,37,FEMALE,PERU,3738,181543
CUST_HQoZUlyc1L,Camila Costa,49,FEMALE,BRAZIL,1941,24830
CUST_C8yu6fwquQ,Jade Thomas,41,FEMALE,FRANCE,1484,41828
CUST_YhXKNo5UYv,Ángel Sánchez,48,MALE,MEXICO,463,20305
CUST_u3VjAe@tdR,Gabriela Pereira,57,FEMALE,PORTUGAL,1328,65081
CUST_SyE67D90Gx,Guadalupe Hernández,53,FEMALE,MEXICO,586,6703
CUST_ZacYEMyfkf,Jorge Sánchez,44,MALE,PERU,1462,70111
CUST_haFochuyaE,Gabriel Oliveira,44,MALE,BRAZIL,807,35252
CUST_pBv9sM6pJT,Jules Durand,38,MALE,FRANCE,1684,5215
CUST_ftmc-BOFhC,Noah Meyer,47,MALE,GERMANY,1619,62099
CUST_vwS8YpYFak,Inès Dubois,35,FEMALE,FRANCE,1924,24897
CUST_jT-m3O95ew,Lucía Gómez,41,FEMALE,SPAIN,1208,20597
CUST_shddazJH@-,Alejandro González,57,MALE,MEXICO,2158,48468
CUST_fzzHVxiezA,Tomás González,41,MALE,ARGENTINA,4576,112514
CUST_vQvMWx-bTd,Álvaro Díaz,49,MALE,SPAIN,1686,67130
CUST_5aZfWu@kq8,Felipe Silva,56,MALE,BRAZIL,6150,11706
CUST_MI3XuDkG7o,Harry Taylor,55,MALE,UNITED KINGDOM,2325,69502
CUST_W@Jvsuyt0R,Santiago Rodríguez,45,MALE,COLOMBIA,1043,13405
CUST_Eho2lX0pNC,Ethan Laurent,60,MALE,FRANCE,4004,44671
CUST_QaHfx07ZkC,Liam Tremblay,59,MALE,CANADA,1337,62171
CUST__A0ii74e9E,Sophia Wilson,51,FEMALE,UNITED STATES,2173,9698
CUST_xDqKV0N6il,Agustina Torres,40,FEMALE,ARGENTINA,2049,41688
CUST_5xRJ32xgCH,Noah Meyer,28,MALE,GERMANY,365,13810
CUST_oaFy3kvoP1,Lucas Moreau,37,MALE,FRANCE,3343,135742
CUST_HTNhWfLLIG,Miguel García,62,MALE,PERU,1751,65307
CUST_TQ1S6lWNjz,Miguel García,39,MALE,MEXICO,144,6467
CUST_9@5JQ6@Mb@,Olivia Wilson,43,FEMALE,UNITED KINGDOM,1928,20722
CUST_NUnigXJYda,Martina López,46,FEMALE,SPAIN,285,1418
CUST_BtG30eECvX,Miguel López,35,MALE,MEXICO,6380,316089
CUST_owYZGzqL@k,Martina Romero,51,FEMALE,ARGENTINA,647,1408
CUST_DvZJciF5Ri,Mariana Costa,37,FEMALE,BRAZIL,2698,118000
CUST_Le_cRhX3SW,Gabriel Ferreira,60,MALE,BRAZIL,1196,19619
CUST_946HGQ-0Kj,Miguel Flores,53,MALE,PERU,482,20835
CUST_6w_cqKgv1b,Camila Hernández,42,FEMALE,COLOMBIA,693,33711
CUST_8GEzmgCQJC,Emma Wilson,55,FEMALE,CANADA,4482,161184
CUST_uGNFuJRJ1N,Andrew Johnson,50,MALE,UNITED STATES,10360,43245
CUST__pYMtf3lGR,Louise Thomas,46,FEMALE,FRANCE,563,4481
CUST_mgfUoRhzog,Diego Torres,62,MALE,MEXICO,935,23278
CUST_ieOU3mg5ty,Leonie Becker,50,FEMALE,GERMANY,1650,29758
CUST_OFsFcIghTJ,Noah Meyer,66,MALE,GERMANY,670,5074
CUST_D95Tv0ZGhT,Mia Weber,48,FEMALE,GERMANY,5864,190115
CUST_HgTJ3BlqwW,Anna Schmidt,46,FEMALE,GERMANY,2568,47143
CUST_-LkOrPSTJG,Emily Anderson,41,FEMALE,UNITED STATES,3543,83289
CUST_ElRcPsCv0X,Beatriz Alves,49,FEMALE,BRAZIL,802,21026
CUST_AgFA9cyC93,Noah Robert,46,MALE,FRANCE,2623,91573
CUST_EYpkEdstZb,Matteo Ricci,45,MALE,ITALY,418,221
CUST_Rsfqs7WJf4,Jade Richard,43,FEMALE,FRANCE,1353,23592
CUST_L_H1GKEmjL,Juan Rodríguez,51,MALE,COLOMBIA,904,25716
CUST_8xWRUM3rF1,Jules Laurent,39,MALE,FRANCE,1048,50452
CUST_KBYui7jgqU,Sem de Vries,48,MALE,NETHERLANDS,302,13949
CUST_Zby3X7MjVq,Grace Brown,47,FEMALE,CANADA,799,37595
CUST_kDhRpnWQfC,Gabriel Lima,55,MALE,BRAZIL,3751,22328
CUST_jw-TzM8uyZ,Liam Smith,39,MALE,CANADA,4833,24254
CUST_EXZCEEQHrb,Charlie Brown,54,MALE,UNITED KINGDOM,1512,12939
CUST_sazzn-MNae,Jorge Flores,59,MALE,PERU,655,24355
CUST_wyOv2uoql6,Luca Marino,37,MALE,ITALY,1204,30371
CUST_JfsuU3794J,Tess Smit,49,FEMALE,NETHERLANDS,1261,14326
CUST_viDJqw--88,Sofía Soto,42,FEMALE,CHILE,1132,7371
CUST_8A4dswJc-@,Ava Brown,48,FEMALE,UNITED STATES,6017,130399
CUST_Jopny9Vy6q,Ava Brown,52,FEMALE,UNITED KINGDOM,2067,37171
CUST_GbYJife@bu,Valentina Ramírez,59,FEMALE,COLOMBIA,1929,94766
CUST_og6OBbwgSd,Lina Petit,57,NON-BINARY,FRANCE,1221,10847
CUST__Ohzi46NDx,Martina Díaz,54,FEMALE,SPAIN,464,11765
CUST_TqrcFTQ-zj,Ana Hernández,57,FEMALE,MEXICO,2075,65249
CUST_OpKkrtgghU,Santiago Sánchez,58,MALE,MEXICO,1850,32783
CUST_N67C-exJzo,Chloé Martin,47,FEMALE,FRANCE,829,9454
CUST_PuSwfQ8FdW,Sophia Davis,30,FEMALE,UNITED STATES,1528,62558
CUST_fbOILn3u1p,Lucas Durand,47,MALE,FRANCE,2799,133177
CUST_oY6i_@822d,Michael Moore,61,MALE,UNITED STATES,3901,71262
CUST_ovBZ6@5fkn,Carlos López,52,MALE,MEXICO,860,28562
CUST_uxT9BFc@Zx,Sergio Pérez,41,MALE,SPAIN,595,9002
CUST_mYeq9BxATt,Ana Hernández,50,FEMALE,MEXICO,988,782
CUST__BZKizDuAL,Juan González,61,MALE,COLOMBIA,8838,13349
CUST_pX5oZ5TmvV,Mia Miller,56,FEMALE,UNITED STATES,1783,87945
CUST_jlnA2Dndl9,Julia Meijer,51,FEMALE,NETHERLANDS,3052,149922
CUST_zz7t0zU9mq,Jorge Torres,65,MALE,MEXICO,1832,24913
CUST_@PkYcZtWFK,Hugo Bernard,41,MALE,FRANCE,2689,33218
CUST_vEnQB7GcCG,Robert Moore,46,MALE,UNITED STATES,1233,43350
CUST_QWX85T@RTe,Ángel García,68,MALE,MEXICO,10520,259713
CUST_cPAudqzAdr,Miguel Silva,50,MALE,PORTUGAL,3739,92309
CUST_Jz811CyVxq,Arthur Roberts,56,MALE,UNITED KINGDOM,235,6180
CUST_@QCHhovMoo,Emma Davis,42,FEMALE,UNITED STATES,575,19381
CUST_NV6dc1-6_J,Emma Martin,49,FEMALE,FRANCE,1743,29984
CUST__doPApD0D3,Noah Schmidt,34,MALE,GERMANY,4027,164745
CUST_co6wmnakxc,Sem Janssen,56,MALE,NETHERLANDS,3756,55952
