ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CUSTOMER_SINCE,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_ri1Dj9JdQ0,Mia,Weber,50,Male,Germany,2017-05-02,3285,82797
CUST_VUkgtzv3-t,Lucas,Meijer,33,Male,Netherlands,2024-05-07,1839,46745
CUST_AFQM5F7RYz,Liam,Williams,54,Male,United States,2015-08-04,2311,43161
CUST_3oVJ@8nBAz,Noah,Smith,43,Female,United Kingdom,2015-07-09,4283,107071
CUST_UCYADtNVy3,Lucas,Bakker,37,Female,Netherlands,2016-10-20,570,12342
CUST_CuNhZ4R5T9,Oskar,Schmidt,43,Male,Germany,2019-08-11,3750,154582
CUST_4vDFcrhaaH,Benjamin,Johnson,58,Male,Canada,2020-11-20,1084,2131
CUST_rzIptSzkYH,Gabriel,Petit,42,Male,France,2018-07-02,4848,210730
CUST_lvIhQUOhVE,Santiago,González,50,Male,Mexico,2022-02-15,2443,30718
CUST_8PFXJDTkb-,Sofia,Lima,40,Female,Brazil,2015-02-02,1497,54234
CUST_1eVhE3aP-r,Helena,Oliveira,54,Male,Brazil,2020-09-07,1063,21844
CUST_Ws2QE0kZ1c,Isabella,Martinez,53,Female,United States,2016-10-02,3793,57159
CUST_g698vOmzLG,Juan,Vargas,64,Male,Colombia,2015-08-16,5624,174117
CUST_xLJnz6@5@B,Gabriel,Petit,45,Male,France,2019-01-05,1119,43148
CUST_P9XDug46BQ,María,Martínez,53,Female,Colombia,2017-12-12,652,14847
CUST_MUvHm5eHAa,Santiago,Flores,48,Male,Mexico,2024-12-14,3377,79678
CUST_zp3IzsRpZd,Camila,Pérez,59,Female,Chile,2023-01-03,491,1676
CUST_DsjzxY0@GQ,Lucía,López,41,Male,Mexico,2017-11-21,558,25801
CUST__9wxEuR7gP,Alice,Santos,54,Female,Brazil,2019-08-09,695,29483
CUST_pD_Lzclmlt,Manon,Durand,45,Female,France,2024-12-05,1244,25130
CUST_jy11Mv-@p_,Giorgia,Marino,46,Female,Italy,2021-03-22,543,20832
CUST_GIVZS@VbPj,Oskar,Wagner,48,Male,Germany,2018-11-04,316,5058
CUST_Iazb6K3-mO,Emma,Durand,49,Female,France,2017-04-12,651,23863
CUST_0PSEsWT6S3,Emma,Fischer,46,Female,Germany,2024-02-14,3224,84070
CUST_0q9U2UqiHr,Hannah,Müller,49,Female,Germany,2021-02-19,576,13425
CUST_-w0Gtu0_Mi,Miguel,Souza,61,Male,Brazil,2022-03-30,1331,4389
CUST_TDP5v98BHe,Hannah,Weber,56,Male,Germany,2017-03-21,10426,503455
CUST_XTHxnYZltV,Léa,Dubois,55,Female,France,2025-02-02,1730,72577
CUST_ZL-jeN3jgh,Camila,Gómez,43,Female,Argentina,2018-08-09,2461,97881
CUST_5Mq_tKYe3q,Miguel,Santos,39,Female,Brazil,2015-09-13,772,12038
CUST_qwspD12QlB,Emma,Moreau,56,Male,France,2016-09-12,12672,187985
CUST_6k-N1lSVRy,Benjamin,Macdonald,55,Male,Canada,2022-08-01,1111,32078
CUST_tSlaSpHgJk,Emma,Wagner,60,Male,Germany,2024-03-15,1472,62395
CUST_ovQqxJGIYP,Arthur,Richard,42,Male,France,2015-03-20,5916,276656
CUST_9NCI5bMGpp,María,Jiménez,45,Male,Spain,2021-03-11,1535,21201
CUST_pyKsqpK-4w,Ben,Schneider,32,Non-Binary,Germany,2016-02-07,1888,57711
CUST_dttVx32BCe,Sebastián,Torres,43,Male,Mexico,2016-04-19,1403,50975
CUST_ApoEHScZ4r,Camila,Muñoz,56,Male,Chile,2018-08-13,1412,16529
CUST_iloeDQMUYX,Maria,Ferreira,43,Female,Portugal,2022-01-09,2524,52170
CUST_qPN0DyEvIx,Valentina,Gomes,53,Female,Brazil,2015-09-15,2974,29086
CUST_JHKYI6WqVh,Finn,Smit,45,Female,Netherlands,2024-11-03,1013,35552
CUST_2eKTU9Xcfr,Louis,Dubois,50,Female,France,2021-05-09,907,39234
CUST_EuTUYPGab8,Leon,Fischer,37,Male,Germany,2019-01-21,1045,45915
CUST_6wRn4KUObu,Emma,Visser,48,Female,Netherlands,2019-01-22,512,17239
CUST_C8g-PbkbbY,Finn,Jansen,20,Male,Netherlands,2017-06-12,432,7640
CUST_mWaoOKxK71,Santiago,García,45,Male,Mexico,2018-04-19,2362,78469
CUST_hmNvITl9Za,Luis,Hernández,32,Non-Binary,Mexico,2020-12-20,4208,182127
CUST_K6TXzP4puO,Valeria,Flores,58,Female,Peru,2024-08-21,3960,124660
CUST_LnFQ-Ml6ju,Jules,Bernard,54,Female,France,2017-06-01,212,4439
CUST_jJxjX3Hc50,María,López,51,Male,Mexico,2018-11-01,1450,66744
CUST_IYJBmyPzv8,Leonor,Santos,61,Male,Portugal,2020-01-01,671,28077
CUST_hjoQVUq7pU,Laura,Alves,38,Female,Brazil,2024-11-25,2058,90924
CUST_dsQBezJWRw,Ava,Jones,63,Male,United Kingdom,2022-06-30,1241,56103
CUST_qS6ZUihDxI,Paul,Weber,55,Female,Germany,2020-02-12,3080,61581
CUST_-pTVVlVck9,Lukas,Wagner,45,Male,Germany,2025-02-28,1777,76504
CUST_@Ew@TuvP_4,Olivia,Brown,57,Female,United States,2017-12-02,328,9424
CUST_Z_25HcKaFH,Camila,Ramírez,37,Female,Mexico,2020-02-16,757,1808
CUST_Rd0MUBF8Y0,Helena,Alves,40,Female,Brazil,2018-12-27,1817,58097
CUST_tMzYci4Qya,Luca,Romero,42,Male,Argentina,2016-07-07,1961,46663
CUST__C1rBPmn1W,Martín,Gómez,42,Male,Spain,2023-04-18,510,7201
CUST_0itJ6kVpjJ,Sofía,Sánchez,37,Female,Colombia,2022-01-12,454,22034
CUST_nA8gLl-Czt,Lucía,Martínez,58,Male,Spain,2024-06-18,1902,6136
CUST_OmlMSrZrUz,Laura,Alves,45,Female,Brazil,2024-01-28,511,24181
CUST_TPainRqUoS,Tomás,Oliveira,50,Male,Portugal,2022-10-03,403,3379
CUST_FeV4Ur9Jbt,Sofia,Gomes,42,Female,Brazil,2019-10-27,1211,23204
CUST_yiN_Cnavr-,Lucía,Torres,31,Female,Mexico,2021-09-01,1165,24643
CUST_BlJCRCUMmI,Martina,García,49,Female,Spain,2017-04-13,820,30082
CUST_WYrRN7SrAb,Arthur,Silva,30,Female,Brazil,2017-07-20,960,10726
CUST_IpFd@Ug76H,Valentina,Alves,46,Male,Brazil,2024-05-27,1831,90290
CUST_B_MEzhlx0d,Santiago,Gonzales,35,Male,Peru,2021-08-25,946,35547
CUST_-@ofu4Z5pr,Santiago,Pérez,65,Male,Mexico,2023-02-20,1927,76314
CUST_SzndeS9cVL,Charlotte,Tremblay,55,Male,Canada,2024-02-12,1284,7406
CUST_kjZQ5R1tWH,José,Huaman,48,Male,Peru,2018-05-03,2103,50635
CUST_42Si5AdV4j,Beatriz,Pereira,58,Male,Portugal,2021-04-19,3985,188521
CUST_uMVsFNf_1X,Valentina,Silva,39,Male,Brazil,2022-07-02,3848,53365
CUST_@8g7lgcKmS,Laura,Santos,52,Female,Brazil,2020-01-08,5764,44363
CUST_rh0nyzcYct,Sofía,Fernández,49,Male,Argentina,2021-08-27,3844,94282
CUST_0VDbdPOZiA,Sofia,Souza,49,Non-Binary,Brazil,2017-02-15,2241,104329
CUST_xtlCn3C62x,Chloé,Dubois,58,Male,France,2021-11-20,1224,30106
CUST_LaiVdEqss0,Gabriel,Laurent,54,Male,France,2017-11-24,1275,26188
CUST_Jpov9QWnQf,Arthur,Robert,50,Male,France,2018-01-14,821,26837
CUST_PoMRqRzxBS,Amelia,Wilson,32,Female,Canada,2017-06-20,1815,85080
CUST_qU65_tLczb,Santiago,Rojas,38,Male,Peru,2022-06-12,3387,9918
CUST_n7LsM9I9K9,Diego,García,46,Male,Mexico,2018-09-24,941,7616
CUST_L91SlwiPj_,Emma,Petit,48,Male,France,2016-08-09,1748,12361
CUST_qFK9yHBy4v,Mateo,Pérez,37,Female,Mexico,2022-03-04,983,4644
CUST_cV8xtu6YJS,María,López,69,Male,Mexico,2024-01-12,2183,33737
CUST_RAKTff8av_,Emma,Garcia,61,Male,United States,2024-04-10,1103,13071
CUST_yyOADMT@oU,Raphaël,Petit,52,Female,France,2022-02-05,929,25696
CUST_uzDe0Qxeot,João,Costa,48,Male,Portugal,2017-12-04,980,16367
CUST_Y0BgjS_TPE,Isabella,Pérez,45,Male,Colombia,2022-12-08,2844,58466
CUST_s62wlq7-rB,María,González,38,Male,Mexico,2018-07-02,1657,78082
CUST_ZmbULA7xJe,Hugo,Martínez,48,Male,Spain,2020-01-15,1230,10092
CUST_TvtwYPcndk,María,Ramírez,49,Male,Mexico,2023-02-07,2288,45139
CUST_vF4nX-@IMh,Camila,Gómez,36,Male,Argentina,2015-03-02,1245,16466
CUST_CSzgP0dZ80,Santiago,Torres,50,Female,Peru,2015-06-18,4983,137948
CUST_zeqT4EgiZR,Luis,Hernández,46,Male,Mexico,2018-12-23,753,27822
CUST_PuSwfQ8FdW,James,Garcia,30,Female,United States,2018-04-20,1528,62558
CUST_Qq@DivdmPT,Valeria,López,39,Male,Mexico,2025-01-31,511,13290
CUST_5XdmvAJSDK,Laura,Oliveira,43,Female,Brazil,2021-04-11,1323,56649
CUST_jKfr96Zm8l,Noah,Roberts,64,Female,United Kingdom,2023-03-21,399,15705
CUST_WYHTVhyzAu,Sofía,Ramírez,52,Female,Mexico,2020-12-25,3539,29274
CUST_1pzzyvIFX3,James,Smith,35,Female,United States,2020-04-06,3604,45586
CUST_PTNmqKo_ts,Louis,Laurent,51,Female,France,2022-12-28,3662,123593
CUST_PAo2XLl9YT,Valeria,Quispe,33,Female,Peru,2023-02-28,1856,90484
CUST_yRI5NCfPyb,Mia,Wagner,57,Male,Germany,2017-03-31,819,15658
CUST_0FYMAKEF5A,Leon,Bauer,43,Male,Germany,2022-09-30,880,10450
CUST_v2Aq7O6xV9,Miguel,Rodrigues,46,Female,Brazil,2020-10-16,7166,311878
CUST_g43v400WAx,Hannah,Schneider,59,Male,Germany,2021-11-05,6582,68326
CUST_WXZfg3RGg6,Valeria,López,35,Female,Mexico,2018-09-24,2019,70709
CUST_YmqpRWqGs5,João,Costa,34,Male,Portugal,2017-04-23,1137,2496
CUST_Y5BThTP422,Olivia,Smith,42,Female,United States,2022-12-15,6197,8921
CUST_jUrzpkA5-z,Alice,Silva,56,Female,Brazil,2017-02-20,968,22121
CUST_Z8_9C8BFrn,James,Miller,33,Male,United States,2015-08-25,2222,73323
CUST_oTC4pTO8TE,Santiago,Guzmán,22,Male,Peru,2017-11-10,6104,46088
CUST_g2@kt87dSp,Lukas,Fischer,43,Female,Germany,2023-10-24,852,32642
CUST_RNC6w1vXxN,Sofía,Sánchez,52,Female,Colombia,2016-02-28,3813,26205
CUST_QoXOa4Vk51,Paula,Hernández,58,Male,Spain,2022-12-23,2889,77768
CUST_N5Gz_7Xr-_,Sofia,Romano,43,Male,Italy,2016-09-03,1745,27503
CUST_B5UOzpz54Q,Olivia,Rodriguez,43,Female,United States,2021-09-22,739,27887
CUST_70n_SNtZnS,Helena,Lima,57,Male,Brazil,2025-02-23,942,37966
CUST_LZTHQuabXg,Liam,Martín,30,Female,Spain,2023-04-16,2346,8848
CUST_QuMH7vVOiC,Louis,Durand,44,Female,France,2023-01-20,502,5037
CUST_iV_OC2xX9Y,Sofía,Martínez,49,Male,Spain,2019-07-28,2034,90891
CUST_2hXh2ZIYm3,Jules,Laurent,51,Female,France,2021-05-02,2942,61996
CUST_u8liOXi6rg,Inès,Martin,42,Male,France,2015-02-23,4388,105744
CUST_V4@p54_3t0,Alice,Esposito,47,Male,Italy,2015-11-30,514,4532
CUST_U2sZ1VD1Db,Francesco,Romano,25,Male,Italy,2015-10-23,5911,294056
CUST_6UG60SOhXl,Ava,Martinez,41,Male,United States,2018-06-27,8315,384077
CUST_2yCWWyDzny,Oskar,Becker,51,Female,Germany,2019-03-15,2615,1570
CUST_ZKfJPfSXF2,Léa,Thomas,38,Female,France,2023-01-31,710,19711
CUST_qkrrkwr71u,Valeria,Flores,48,Male,Mexico,2023-08-06,1346,58790
CUST_SfWR2Snlb5,Liam,Martinez,51,Female,United States,2017-05-12,1732,37777
CUST_dAYNsAG4jG,Emma,Wagner,44,Male,Germany,2015-02-06,2306,51014
CUST_pGSdlkJf35,Beatriz,Oliveira,49,Female,Portugal,2018-06-21,1844,35548
CUST_m7kVYnwBTK,Noah,Miller,38,Male,United States,2020-12-17,2329,4488
CUST_3hnvO4wRMP,Tomás,Silva,45,Female,Chile,2024-07-14,1666,66005
CUST_kOdVacaiqC,Miguel,Ferreira,52,Female,Brazil,2023-02-27,2295,53039
CUST_PslJ@QYCxP,Chloé,Robert,48,Male,France,2015-06-03,1195,32011
CUST_stnlPM-0wp,Anna,Bauer,42,Female,Germany,2016-08-04,1334,17551
CUST_xTdrmKekXh,Luis,Martínez,49,Female,Mexico,2018-08-25,1077,42341
CUST_Pdv9qcZwkw,María,Flores,53,Female,Peru,2016-10-14,10153,403993
CUST_nKdpuwXmPu,Carolina,Ferreira,29,Male,Portugal,2022-05-29,6751,188148
CUST_d@-Z4VaT8u,Emma,Bauer,57,Female,Germany,2016-10-01,2980,134932
CUST_fQ9biWqQRB,Lucas,Roy,44,Male,Canada,2022-09-30,5960,37168
CUST_P@WpDodfcd,Chloé,Bernard,51,Male,France,2019-02-04,3709,146276
CUST_VLh__zmXYC,Sophia,Williams,58,Female,United States,2017-02-08,2128,59903
CUST_OGUM0KZmhs,Noah,Smith,35,Male,United States,2022-11-11,466,5562
CUST_UQd3NzqcvP,María,González,41,Male,Colombia,2017-03-30,1428,10066
CUST_qnuBQ4GUW7,Hannah,Becker,44,Female,Germany,2020-12-27,1337,20590
CUST_yOlL@c-pyy,Valeria,Sánchez,40,Male,Mexico,2015-07-22,652,27963
CUST_EvAUt64Q2N,Leonor,Silva,63,Male,Portugal,2019-12-07,475,18756
CUST_6gYWl7uaL6,Emma,Garcia,39,Female,United States,2023-01-19,2817,91367
CUST_p5ETbywvlx,María,García,42,Male,Mexico,2023-07-15,2421,12035
CUST_omrLYFw7vD,José,Flores,49,Female,Peru,2024-02-27,632,30187
CUST_k@GSG5qalR,Sophia,Weber,36,Female,Germany,2024-04-17,924,14432
CUST___1M4DiznG,Inès,Robert,43,Female,France,2016-06-20,5141,157040
CUST_nd8ToiUG3i,Isabella,Jones,50,Female,United States,2015-01-12,821,33048
CUST_0Tnw_Rb17C,Lorenzo,Bianchi,44,Male,Italy,2019-04-26,2108,14917
CUST_Ervrhdl@rj,Sofia,Souza,46,Male,Brazil,2017-06-19,1524,49962
CUST_2-xQz6q4vX,Davi,Silva,42,Male,Brazil,2019-08-21,2852,5985
CUST_wKPjUrfeR@,Heitor,Santos,33,Male,Brazil,2022-08-07,837,4636
CUST_JWQSpEQkrE,Inès,Richard,50,Male,France,2019-05-10,1961,71176
CUST_v47BuPKPOr,Sofía,Rodríguez,63,Female,Chile,2018-06-12,2105,17212
CUST_G82zhhbkGX,Camila,López,47,Male,Mexico,2023-03-19,2224,49937
CUST_HQoZUlyc1L,Miguel,Silva,49,Female,Brazil,2016-01-08,1941,24830
CUST_ULOW9IJ3uo,Hannah,Fischer,53,Female,Germany,2015-09-03,2465,52630
CUST_eKVnNo31CJ,Carolina,Martins,36,Male,Portugal,2016-12-29,12999,56187
CUST_Pt4TJMv6Ty,Ava,Jones,62,Female,United States,2022-11-03,18127,686426
CUST_4mJBS8tDNR,Arthur,Martin,49,Female,France,2020-10-12,1017,4488
CUST_pOyX_-InSE,Noah,Macdonald,62,Female,Canada,2023-04-18,224,9403
CUST_8djSGAD0Cp,Florencia,Martínez,40,Female,Chile,2023-06-26,3090,102894
CUST_nFe2nvV-AB,Thiago,Gómez,63,Female,Argentina,2024-01-21,2138,45157
CUST_nHCCk1ZrIs,Isabella,Smith,54,Male,United States,2023-03-14,4698,203851
CUST_YtIuMpnyZV,Emma,Wagner,52,Male,Germany,2021-12-11,2336,22691
CUST_Bf8j2IIEuX,Elijah,Williams,49,Female,United States,2019-02-13,1906,25914
CUST_nJrMotq8av,Oliver,Taylor,45,Male,United Kingdom,2020-04-10,4994,36394
CUST_mEdxE80QIM,Noah,Rodriguez,58,Female,United States,2016-06-19,5664,109812
CUST_4cKXiJtvm1,Olivia,Johnson,48,Female,United States,2016-02-15,519,25609
CUST_HHeWsPqzos,Lucía,Sánchez,29,Male,Mexico,2020-04-07,867,7344
CUST_-jS7ZVy9JK,Lorenzo,Bianchi,37,Male,Italy,2021-03-18,1644,68445
CUST_r0kLP2-QuB,Liam,Sánchez,45,Male,Spain,2017-05-27,1976,64750
CUST_-mWnKpWdQR,Olivia,Williams,50,Female,United States,2019-10-06,1475,1892
CUST_RcSlwlqitr,Luis,Torres,46,Male,Mexico,2022-12-09,2673,126358
CUST_6Onf8Peank,Elijah,Jones,58,Male,United States,2020-10-11,4432,215258
CUST_Pmn6RFOAju,Santiago,González,29,Male,Mexico,2018-05-11,8522,394420
CUST__mah50wEn6,Martina,Jiménez,48,Male,Spain,2019-12-21,3044,77123
CUST_S95Piarinj,Mateo,Gómez,31,Female,Argentina,2018-11-14,840,9583
CUST_jMTlxymYGk,Florencia,Soto,54,Female,Chile,2023-12-09,1583,31450
CUST_CPbVh9gKOa,Julia,Janssen,46,Female,Netherlands,2020-04-02,1689,52194
CUST_wGFCez5FR3,Mia,Bauer,51,Female,Germany,2021-09-25,2873,55312
CUST_ZgDkzN8amV,José,Quispe,39,Female,Peru,2015-01-28,2564,91162
CUST_5RMZMB6jVz,Camila,López,59,Female,Argentina,2024-11-14,11446,456478
CUST_oMN3dlQFAd,Raphaël,Martin,56,Non-Binary,France,2019-05-01,1193,12962
CUST_UFGzaiWSMD,Aurora,Rossi,52,Male,Italy,2022-04-30,2556,52512
CUST_JeOmjSKhkI,Giulia,Ferrari,46,Male,Italy,2022-12-10,15052,721116
CUST_@Fr-xVU5kG,Daan,de Boer,52,Female,Netherlands,2023-01-10,1068,13740
CUST_9w0wVP1G3b,Laura,Rodrigues,41,Male,Brazil,2018-07-31,2060,36357
CUST_vtN4iXXgQs,Laura,Oliveira,55,Female,Brazil,2022-04-09,772,1749
CUST_or8E8lH0Ia,Finn,Visser,62,Female,Netherlands,2024-08-16,1947,33006
CUST_b10YBeEADG,Oskar,Weber,57,Male,Germany,2016-05-18,896,16900
CUST_GBK6_dxyrK,Camila,Gómez,40,Female,Colombia,2020-10-11,4638,25239
CUST_vk-SOJ@Afz,Martín,Jiménez,50,Male,Spain,2017-07-02,2064,1179
CUST__sJW93oqJZ,Mateo,Gómez,35,Male,Colombia,2024-02-04,779,22577
CUST_PknmMBbsib,Ava,Martinez,52,Female,United States,2017-01-21,3853,59435
CUST_ZuRHbhdks@,Lukas,Becker,51,Male,Germany,2017-05-16,2125,2937
CUST_q5lRUEiGc5,María,Ramírez,30,Female,Peru,2020-06-26,4262,183553
CUST_C6KUAQ1WSY,Inès,Richard,37,Female,France,2022-04-06,644,18952
CUST_8NRoNPgf93,Hugo,Martín,44,Male,Spain,2019-08-01,2520,22612
CUST_71k1MiKf@u,Mateo,Martínez,44,Male,Argentina,2023-12-03,3626,157114
CUST_QYCbrinQFN,Davi,Gomes,36,Female,Brazil,2016-08-31,1235,16120
CUST_HSbG7YT7Kr,Helena,Ferreira,51,Male,Brazil,2022-08-13,582,6843
CUST_dAqZ@4CYfd,Isabella,López,49,Female,Argentina,2022-08-01,1742,78014
CUST_MdZX3-K5X2,Olivia,Jones,45,Female,United States,2018-09-13,5461,51241
CUST_I6XEGtjyxw,Camila,Hernández,40,Male,Mexico,2015-06-29,4981,219213
CUST_K-a_GCLQD0,Finn,van den Berg,56,Male,Netherlands,2024-11-10,1230,49504
CUST_vfu7yoSwbk,Léa,Thomas,62,Female,France,2020-02-22,570,9025
CUST_QVLQ9SaWNW,Emma,Meijer,43,Female,Netherlands,2023-10-20,1227,2703
CUST_ODRA5ovNc-,Santiago,Sánchez,41,Male,Mexico,2022-03-29,1186,5441
CUST_1KQBbhyhLC,Ava,Thomas,51,Male,United Kingdom,2025-01-27,2702,16000
CUST_hUC7DRhUm4,Mateo,Sánchez,44,Female,Mexico,2015-12-28,1645,73358
CUST_7_Qo4UC_xj,James,Jones,46,Female,United States,2020-11-21,918,18819
CUST_6pbzmGKAek,Carolina,Rodrigues,54,Female,Portugal,2020-10-06,4885,10308
CUST_KmChD3jPgx,Miguel,Oliveira,30,Female,Brazil,2023-05-25,2052,57557
CUST_aihgz2GSdv,Helena,Gomes,59,Male,Brazil,2024-10-23,2675,28878
CUST_Bgvi7YRh8O,Luis,Ramírez,48,Female,Peru,2020-06-12,383,4649
CUST_9Fu_EkeCt8,Benjamín,Martínez,43,Female,Chile,2022-10-25,204,1726
CUST_8-7bcCG-N1,Martim,Ferreira,46,Female,Portugal,2020-08-22,496,18957
CUST_m_Wiv-_uX0,Elijah,Williams,47,Female,United States,2021-07-22,1173,622
CUST_Qn2ULUWCqE,Sophia,Smith,31,Female,United States,2015-08-04,3037,67512
CUST_gSwNCjdyeb,Lukas,Wagner,60,Male,Germany,2024-02-21,220,1056
CUST_@xCocy_4NO,Gabriel,Martin,47,Female,France,2022-06-06,7582,211102
CUST_ljUH-0fKrf,Ava,Garcia,51,Female,United States,2017-04-27,2108,37157
CUST_5aZfWu@kq8,Valentina,Ferreira,56,Male,Brazil,2020-11-19,6150,11706
CUST_MOR-KxyO5v,Martina,Gómez,38,Male,Spain,2023-09-03,815,19004
CUST_LNf0Qat73j,Lucas,Macdonald,51,Female,Canada,2024-06-19,2845,81777
CUST_zjvbzt-JoF,James,Davis,45,Male,United States,2016-06-05,1952,24905
CUST_fN_KrbC8ha,Lorenzo,Greco,55,Male,Italy,2020-07-28,3774,144895
CUST_Rnc@62WElT,Valeria,Hernández,28,Female,Mexico,2018-02-02,1465,27640
CUST_Q3hZxpXab7,Emma,van den Berg,46,Male,Netherlands,2022-05-03,2768,104056
CUST_W9bwJ7LazZ,Francesco,Marino,42,Male,Italy,2016-09-13,4875,142161
CUST_9uhiqP1Bv7,Gabriel,Petit,51,Female,France,2020-07-12,1006,43789
CUST_i06pXPJ6CY,Paul,Schmidt,51,Male,Germany,2024-01-09,2249,62011
CUST_weAKhU8ESe,Lucía,Torres,41,Female,Mexico,2020-10-31,331,3207
CUST_ri1wtF2uYi,Camila,Pérez,41,Female,Chile,2015-07-21,3402,140225
CUST_z3peATspF0,Arthur,Alves,46,Female,Brazil,2020-08-26,10501,412272
CUST_YSk8EITYEL,Isla,Jones,39,Male,United Kingdom,2024-01-13,590,28693
CUST_-YYpfV7I1u,Inès,Martin,55,Male,France,2018-04-21,1665,8545
CUST_kf3BLm-OHW,Mateo,González,44,Female,Mexico,2018-05-01,3994,118885
CUST_pZoxO3cEB0,Carolina,Jesus,21,Male,Portugal,2021-01-21,1860,46198
CUST_YLIwP_4oSo,Mateo,Salazar,44,Male,Peru,2020-05-19,2098,70720
CUST_3_cqnXsted,Sophia,Smith,38,Male,United States,2019-01-20,1272,62352
CUST_1jzx9zyl4L,Leon,Schmidt,32,Female,Germany,2018-10-13,1230,33022
CUST_1nIxeNoTJb,Valeria,Torres,36,Male,Mexico,2015-11-12,1672,57590
CUST_GLPC@qQo@c,Emma,Meijer,48,Male,Netherlands,2022-10-13,1877,33199
CUST_O3eU4YXH-y,Mateo,García,59,Male,Mexico,2020-02-10,624,9547
CUST_kAw7ZngPe6,Maria,Silva,50,Female,Portugal,2022-10-16,1704,29134
CUST_iSUnawmUL1,Davi,Ferreira,42,Male,Brazil,2022-10-10,7418,17885
CUST_17OsF1-s0g,Valeria,Torres,51,Male,Mexico,2020-03-25,1240,18097
CUST_RSiAYXB@RF,Benjamin,Wilson,43,Female,Canada,2017-02-05,594,5382
CUST_sE@hJX2zJ2,Alice,Ferreira,41,Male,Brazil,2018-08-27,1578,36519
CUST_SYE_RMaw9q,Noah,Smit,37,Male,Netherlands,2021-07-12,950,22145
CUST_cz0RfMu5eJ,Elijah,Jones,31,Male,United States,2024-02-24,542,20801
CUST_i-@RJxDHnh,João,Martins,43,Male,Portugal,2024-01-11,2049,51970
CUST_vw1MzVyO6a,Santiago,Rojas,48,Female,Peru,2022-11-01,954,22345
CUST_-eiAbUy7iN,Isidora,Martínez,46,Male,Chile,2021-05-24,1030,12324
CUST_U7ZO4Lbc6V,Sophia,Wagner,43,Female,Germany,2020-02-13,2076,88641
CUST_Q-Z7aIj1C@,Emma,Bernard,38,Female,France,2024-10-07,455,2277
CUST_18u_Iox24H,Paul,Schneider,52,Male,Germany,2016-08-13,377,18520
CUST_GI7FTa9lNb,Carolina,Rodrigues,35,Female,Portugal,2025-02-23,3307,79585
CUST_4Yyo2iKcSl,Emma,Davis,54,Male,United States,2015-09-25,318,3087
CUST_0Z@YxJF7Gz,Ben,Wagner,38,Female,Germany,2016-03-23,751,13547
CUST_KMUckaLSGF,Leonor,Pereira,40,Male,Portugal,2016-12-22,358,451
CUST_gbBh7ci-nO,Ben,Weber,34,Male,Germany,2018-08-16,1167,10203
CUST_ZGPMp_ZhfW,Sophia,Wagner,42,Male,Germany,2023-05-15,2658,45450
CUST_TwQv023MFc,Noah,Thomas,56,Male,United Kingdom,2015-02-25,2000,55887
CUST_QPwX@96DLA,Daan,Jansen,52,Non-Binary,Netherlands,2020-09-27,15564,107536
CUST_NOzTDRoPh6,Valeria,Torres,56,Male,Mexico,2018-07-07,4809,163315
CUST_lmtaJ-QgMj,Alessandro,Esposito,52,Female,Italy,2020-12-08,782,33072
CUST_P162e-cKD8,Santiago,Hernández,37,Female,Mexico,2018-06-20,616,17760
CUST_YYW889stSF,Isidora,González,44,Male,Chile,2017-10-27,20661,313977
CUST_6bnH@z3G-K,Sebastián,Hernández,40,Male,Mexico,2019-09-13,4705,30624
CUST_70m50-lEpN,James,Miller,59,Female,United States,2018-06-07,3073,3900
CUST_7OhmknVZPC,Camila,López,36,Female,Chile,2016-09-21,1934,71025
CUST_StLEIBWvTr,Paul,Bauer,55,Male,Germany,2017-10-22,2313,73113
CUST_Jkt7AGjDua,Ben,Schulz,55,Male,Germany,2018-06-13,476,11460
CUST_VvLm6sorem,Oskar,Fischer,63,Male,Germany,2019-02-12,2083,11558
CUST_9@5JQ6@Mb@,Amelia,Johnson,43,Female,United Kingdom,2016-01-13,1928,20722
CUST_Qm1O7U5iue,María,López,53,Male,Mexico,2021-01-17,801,32722
CUST_89jBSa3DIB,Laura,Souza,68,Female,Brazil,2016-03-14,1114,27017
CUST_CEuUKFIReS,Inès,Richard,41,Male,France,2022-05-24,7070,340493
CUST_89sjbwRgER,Oliver,Williams,33,Female,United States,2015-05-22,1615,80748
CUST_H4qfR0k7YB,Emma,Tremblay,30,Female,Canada,2018-12-12,11662,468054
CUST_Ac7zKmCq7U,Antonia,López,53,Male,Chile,2015-01-09,377,5007
CUST_L-X_qDOvzt,Luca,Torres,30,Male,Argentina,2020-06-20,1130,13492
CUST_pG_k3ZrW8p,Oskar,Becker,44,Female,Germany,2024-05-15,449,5862
CUST_OyDZtMLJve,Emma,Robert,51,Non-Binary,France,2022-02-15,609,30052
CUST_-JLAW4zRxR,Olivia,Brown,49,Female,United States,2020-12-25,858,14671
CUST_027Yq4fBY1,Julia,Smit,51,Female,Netherlands,2015-01-02,2401,85161
CUST_N@wHsVyuRf,Emma,Moreau,49,Female,France,2023-10-06,2299,110286
CUST_z79f9gx-gl,Camila,Torres,59,Male,Mexico,2020-01-12,981,40290
CUST_3GqVMsOE6_,Mateo,Hernández,38,Female,Mexico,2024-02-26,243,7310
CUST_co3Z0v_Wve,Lucas,Macdonald,41,Male,Canada,2015-05-31,6836,60593
