ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_5bkzU-_@Of,"""Carlos""","""González""",50,Male,mx,"$2,439 ","'62,942'"
CUST_6l0Dx1y4-H,"""Mia""","""Brown""",45,Female,US,$811 ,"'15,549'"
CUST_U8dRs@uWPg,"""María""","""Huamán""",53,Female,PE,$449 ,"'1,517'"
CUST_o-Cq7yt_j9,'Camila',"""Silva""",59,Female,BR,"$2,907 ","'13,775'"
CUST_sO1HBsH128,"""Guadalupe""",'Ramírez',46,Female,mx,"$2,256 ","'10,306'"
CUST_QL8jse8-Xo,'Luis',"""González""",48,Male,Mexico,"$1,385 ","'9,775'"
CUST_mq7fTImJGc,'Matheus','Santos',34,Male,br,"$2,868 ","'81,713'"
CUST_U82QVvDhYN,"""Sophie""","""Smith""",42,Female,United Kingdom,$880 ,"'35,180'"
CUST_0x5aMml54A,'José',"""López""",52,Male,Mexico,"$8,020 ","'164,288'"
CUST_FB4hXeTr9P,'Sebastián',"""Ramírez""",34,Male,co,"$1,309 ","'38,495'"
CUST_GPbbDjbTvz,'Lily',"""Brown""",51,Female,gb,"$3,106 ","'103,819'"
CUST_LhtXDcJat-,"""Amelia""","""Williams""",46,Female,United Kingdom,"$2,867 ","'46,121'"
CUST_fge5h-atvl,'Jonas','Schmidt',42,Male,Germany,$667 ,"'18,136'"
CUST_c-7TLW3ZfN,"""Noah""","""Moreau""",43,Male,France,"$1,233 ","'10,481'"
CUST_zE_tHnt3GD,'Mariana',"""Rodrigues""",53,Female,br,"$1,345 ","'5,809'"
CUST_0X2ZBKrWdD,'Grace',"""Wilson""",46,Female,Canada,$487 ,"'2,113'"
CUST_-yPg5LhS@o,'Arthur',"""Dubois""",40,Male,fr,"$2,546 ","'94,163'"
CUST_irlzUjTLxE,'Martim','Ferreira',43,Male,Portugal,$147 ,"'6,260'"
CUST_3vN71Cq0KF,'Anna',"""de Vries""",27,Female,NL,"$1,859 ","'13,484'"
CUST_XnIKJgMSNr,'Andrea','Sánchez',44,Female,MX,$382 ,"'5,036'"
CUST_Kaia1FTTUk,"""Martina""",'Hernández',30,Female,es,"$3,406 ","'84,397'"
CUST_PKFPPUW8@8,"""Elias""",'Becker',51,Male,Germany,"$1,474 ","'8,887'"
CUST_jMzitMr0Dy,'Felipe',"""Silva""",36,Male,br,"$2,076 ","'68,880'"
CUST_3kBBbuCNIj,"""Sofia""","""Russo""",51,Female,it,"$1,216 ","'8,758'"
CUST_BtUt5GfCto,'Valeria',"""Ruiz""",44,Female,Spain,"$3,533 ","'172,735'"
CUST_v66dXO-K1I,'Lucas',"""Oliveira""",47,Male,Brazil,"$1,061 ","'40,908'"
CUST_KqqWSQpSDc,'Tiago','Oliveira',30,Male,pt,"$2,819 ","'83,339'"
CUST_AUPSObsB7k,'Camila','Sepúlveda',37,Female,cl,"$1,709 ","'77,545'"
CUST_s5BdEC89Pb,'Elias',"""Schmidt""",30,Male,DE,"$2,033 ","'23,937'"
CUST_OtlLRVAkpB,"""Emma""","""Meyer""",47,Female,de,"$6,087 ","'35,567'"
CUST_weAKhU8ESe,"""Paulina""",'López',41,Female,MX,$331 ,"'3,207'"
CUST_9OYwaphIgx,"""Fernando""","""Pérez""",51,Male,Peru,"$2,943 ","'88,732'"
CUST_Z1OLvfR8wx,"""Ava""",'Smith',38,Female,CA,"$2,733 ","'77,107'"
CUST_@w-jGU2yjX,"""Santiago""","""Díaz""",54,Male,cl,"$2,565 ","'25,609'"
CUST_XdERRlmzkK,"""Paulina""",'Torres',51,Female,mx,"$1,018 ","'16,083'"
CUST_4Ne9bU4-Ar,"""Rafael""","""Silva""",54,Male,BR,"$2,264 ","'97,897'"
CUST_uWSETgKcd@,'Ethan',"""Durand""",33,Male,fr,"$2,942 ","'127,275'"
CUST_PTmI7omZBe,'Felix',"""Wagner""",35,Male,de,"$9,989 ","'259,640'"
CUST_-Mrj1li6sF,'Chloé','Thomas',50,Female,fr,$599 ,"'2,418'"
CUST_7XjnnUSlrN,"""Lea""",'Weber',36,Female,de,$665 ,"'13,296'"
CUST_G6RV3y0RHk,'Pedro','Silva',33,Male,BR,"$1,274 ","'2,841'"
CUST_yXvjSpKuW9,"""Valeria""",'Flores',41,,Mexico,"$1,296 ","'10,168'"
CUST_qkrrkwr71u,'Jorge',"""Ramírez""",48,Male,MX,"$1,346 ","'58,790'"
CUST_u-DDTRitNY,'Arthur',"""Robert""",58,Male,fr,"$1,484 ","'5,281'"
CUST_KK89KG9GV5,"""Aurora""","""Greco""",48,Female,it,"$4,090 ","'137,943'"
CUST_mP10LiP_l6,"""Lucas""",'Meijer',51,Male,nl,$493 ,"'18,229'"
CUST_vgU4rPV93g,'Joaquín',"""Soto""",46,Male,cl,"$4,457 ","'50,850'"
CUST_4a_0KfEbLS,'Lucas','Moreau',54,Male,fr,"$2,937 ","'111,150'"
CUST_fXjoxJd5J@,"""Maximiliano""","""Silva""",56,Male,CL,$639 ,"'7,044'"
CUST_wsxabD1940,'Matthew','Taylor',52,Male,us,$597 ,"'1,023'"
CUST_ntsyyaizVX,'Gabriel','Laurent',44,Male,fr,"$2,455 ","'2,472'"
CUST_8rYubKsgYI,"""Carlos""",'Gonzales',44,Male,pe,"$12,592 ","'170,208'"
CUST_lq7nw0s5Kh,'Andrea','Hernández',52,Female,MX,"$8,785 ","'353,738'"
CUST_uzDe0Qxeot,"""Afonso""","""Oliveira""",48,Male,PT,$980 ,"'16,367'"
CUST_gCL@30jPqc,'Amelia',"""Johnson""",38,Female,United States,"$1,566 ","'63,734'"
CUST_t@ZIgBAlFb,'Julia',"""van Dijk""",47,Female,nl,"$1,343 ","'46,370'"
CUST_poKnIp8jZi,"""Henry""","""Roberts""",48,Male,GB,"$1,139 ","'52,645'"
CUST_cxqvKLClyp,'Luca',"""Ricci""",31,Male,IT,"$3,457 ","'109,791'"
CUST_T08EJ4ieiP,"""Valentina""","""Soto""",46,Female,cl,"$4,276 ","'139,487'"
CUST_M3sjE5gU50,"""Léa""","""Durand""",39,Female,FR,"$2,116 ","'96,669'"
CUST_L0uljU5afk,'Sebastián',"""Ramírez""",32,Male,Colombia,"$9,910 ","'423,376'"
CUST_L8WkygUO6Q,"""Louis""","""Durand""",48,Male,fr,"$5,626 ","'28,860'"
CUST_q8g2xlD0NE,'Pablo',"""Ruiz""",56,Male,Spain,$998 ,"'20,328'"
CUST_cv6HmOYyEM,'Juan','González',42,Male,Colombia,"$8,234 ","'225,666'"
CUST_QNKCoZ4bte,'Leonie','Becker',42,Female,Germany,"$4,337 ","'142,956'"
CUST_7rTBWyDDXM,"""Arthur""","""Thomas""",37,Male,FR,$661 ,"'1,402'"
CUST_1omOhRHL8h,'Ben','Hoffmann',45,Male,de,"$1,302 ","'64,634'"
CUST_hcuHd7M07a,"""Olivia""",'Taylor',51,Female,CA,"$2,269 ","'39,310'"
CUST_0YNVlD13Cm,'Camila','Alves',34,Female,BR,"$2,513 ","'111,132'"
CUST_hzu0ycJhEa,'Leon','Müller',51,Male,de,$163 ,"'4,859'"
CUST_-UXF5V5I23,"""Emily""","""Taylor""",40,Female,US,"$2,889 ","'41,263'"
CUST_ljVl36KZIu,'Jade',"""Laurent""",45,Female,fr,"$2,059 ","'62,157'"
CUST_nd7KGGVL6W,'Rose',"""Bernard""",33,Female,France,"$7,628 ","'98,756'"
CUST_W8Lq2kEsIg,"""Felipe""",'Lima',31,Male,BR,"$3,998 ","'102,728'"
CUST_koemQuAaGG,'Nathan','Richard',39,Male,FR,$633 ,"'11,693'"
CUST_BtB9pWBf@K,'Hannah','Schmidt',43,Female,DE,"$3,577 ","'175,970'"
CUST_N@vkcrQJ0e,'Matheus',"""Silva""",54,Male,br,"$1,223 ","'59,707'"
CUST_DFwKDPuzXz,"""Sofia""",'Ricci',44,Female,it,"$12,336 ","'127,230'"
CUST_iTk2QZSehN,'Lucía','Díaz',65,Female,ES,"$3,011 ","'78,396'"
CUST_ml9tX@hLCc,'Anthony','Miller',58,Male,US,"$3,950 ","'178,129'"
CUST__Q9DkKf6Lv,'Juan',"""Rodríguez""",42,Male,PE,$871 ,"'34,539'"
CUST_8xiUN3WmSi,'Grace','Taylor',56,Female,CA,$858 ,"'1,418'"
CUST_ZdOEzQk6nR,'Arthur','Laurent',50,,France,"$1,317 ","'17,055'"
CUST_p6UmxlPgd7,"""Daniel""","""Wilson""",31,Male,United States,"$2,967 ","'148,324'"
CUST_2E02dZxeyM,"""Luciana""","""Hernández""",33,Female,Colombia,"$1,760 ","'82,851'"
CUST_X@iKBmZA-Q,'Lea',"""Becker""",49,Female,de,"$4,912 ","'124,577'"
CUST_kaUH_zjMIo,'Antonia','González',55,Female,cl,"$3,155 ","'144,104'"
CUST_oh5I4X7gQq,"""Mila""","""Jansen""",45,Female,Netherlands,"$1,117 ","'9,228'"
CUST_lmjJ_TTemu,"""Daniela""","""González""",37,Female,Mexico,"$1,191 ","'50,211'"
CUST_8fy@Fsz5ts,"""Guadalupe""","""González""",52,Female,mx,$518 ,"'12,665'"
CUST_UxU1yGKBfY,"""Jules""","""Martin""",48,Male,fr,"$2,085 ","'53,137'"
CUST_QEo1M3A-Np,"""María""",'Pérez',50,Female,MX,"$1,060 ","'3,474'"
CUST_xqGI-zVZV-,"""Amelia""","""Brown""",50,Female,Canada,"$2,005 ","'77,573'"
CUST_swlH6GN@78,"""Ava""",'Anderson',58,Female,Canada,"$1,351 ","'50,232'"
CUST_Vpjir5NstA,"""Lotte""",'Smit',52,Female,nl,"$3,202 ","'74,007'"
CUST_B31QAP-mEv,"""Sara""","""García""",48,Female,CO,$553 ,"'6,372'"
CUST_@eJjbf6p9C,'Charlotte',"""Tremblay""",54,Female,Canada,"$1,918 ","'27,918'"
CUST_aP9L-6VVzS,'Felix',"""Müller""",53,Male,DE,$751 ,"'9,489'"
CUST_L_IXtflDDe,'Felipe','Rodrigues',33,Male,BR,"$4,543 ","'60,441'"
CUST_9TLkqPjE-2,"""Santiago""","""Sánchez""",51,Male,Mexico,"$1,561 ","'55,209'"
CUST_k_wNq7yEFb,"""Guilherme""",'Santos',42,Male,Portugal,"$2,171 ","'54,306'"
CUST_4Fex44x7s1,"""Mia""","""Smith""",52,Female,US,$948 ,"'30,056'"
CUST_WDjR8bXuXe,"""Sara""",'Jansen',65,Female,NL,$538 ,"'19,202'"
CUST_XvEQJYZ_E9,"""Matheus""","""Costa""",51,Male,BR,"$4,980 ","'194,390'"
CUST_fkQK4PboUl,"""Louise""",'Robert',51,Female,fr,"$1,723 ","'81,997'"
CUST_NEA-yeIWPU,'Emma',"""Smit""",51,Female,nl,"$2,241 ","'93,002'"
CUST_WotsOqHMWU,'Elias',"""Schäfer""",42,Male,DE,"$1,598 ","'54,675'"
CUST_AOMsJRERMU,'Charlie','Roberts',44,Male,GB,"$9,258 ","'217,021'"
CUST_OCQb2XDhBn,"""Matthew""",'Brown',39,Male,us,"$8,356 ","'338,678'"
CUST_oxOhuf0JTZ,'Lucas',"""Robert""",43,Male,FR,"$3,194 ","'155,859'"
CUST_AV2QMH-HLU,"""Santiago""",'Romero',45,Male,ar,"$2,706 ","'36,857'"
CUST_z2ohgdJkge,'Ben','Hoffmann',50,Male,DE,"$5,742 ","'189,414'"
CUST_jzRctr@IVd,"""Arthur""","""Bernard""",56,Male,fr,"$2,653 ","'56,496'"
CUST_lO_nzhWF2p,'John',"""Taylor""",57,Male,United States,"$1,413 ","'62,876'"
CUST_5jNCey5Njb,"""Carlos""",'Martínez',42,Male,Mexico,"$2,469 ","'51,858'"
CUST_fHbH40M2qP,'Leonor',"""Costa""",50,,PT,"$1,841 ","'16,521'"
CUST__QzUwK81Zz,'Leonor','Pereira',35,Female,pt,$461 ,"'9,529'"
CUST_xrHuiKWG5x,"""Mariana""","""Alves""",43,Female,Brazil,$573 ,"'4,949'"
CUST_oPw4X-TFwB,'Michael','Brown',59,Male,US,"$1,044 ","'32,644'"
CUST_V_-0xZaIDR,'Rafael','Oliveira',26,Male,br,"$2,396 ","'38,285'"
CUST_s@TirKSi_X,'Inês','Ferreira',36,Female,Portugal,$944 ,"'19,008'"
CUST_vztLWwax4H,"""José""",'Hernández',54,Male,mx,$756 ,"'15,838'"
CUST_RXpBLvA6L1,"""Jorge""","""López""",42,Male,PE,$752 ,"'20,392'"
CUST_qhlZGXcuAQ,'Julia','Torres',49,Female,AR,"$3,175 ","'116,378'"
CUST_XkavneVegA,"""Isabella""","""Johnson""",58,,United States,"$1,122 ","'9,190'"
CUST_R1-Ih83eVR,'Ava','Wilson',75,Non-Binary,Canada,"$7,388 ","'325,227'"
CUST_F7HHK0Wsop,'Camila','Sánchez',51,Female,Peru,$728 ,"'17,950'"
CUST_xRKqXxuX4o,"""Martim""",'Oliveira',46,Male,PT,"$2,210 ","'104,018'"
CUST_kgw5EPu-7n,'Lina','Müller',44,Female,de,"$2,530 ","'17,571'"
CUST_0zm6aSzNME,'Maria','Oliveira',27,Female,Brazil,$710 ,"'2,014'"
CUST_pyKsqpK-4w,'Jonas','Schneider',32,Non-Binary,Germany,"$1,888 ","'57,711'"
CUST_lG1L1Zclsd,'Maria','Fernandes',40,Female,pt,"$4,333 ","'183,223'"
CUST_D7622YIonR,"""Emily""","""Wilson""",39,Female,us,"$1,195 ","'17,626'"
CUST_KPjpbqpqxu,"""Laura""","""González""",38,Female,Colombia,$437 ,"'13,399'"
CUST_XYlnzgrdA8,'Ana',"""Silva""",42,Female,br,"$6,526 ","'97,244'"
CUST_yOlL@c-pyy,"""Diego""","""Pérez""",40,Male,Mexico,$652 ,"'27,963'"
CUST_0@TMSie4Kg,'Julia',"""Costa""",26,Female,br,$704 ,"'26,391'"
CUST_zcFP4CJ4Sh,"""Louis""",'Bernard',49,Male,FR,$717 ,"'25,020'"
CUST__Ja0eQA7C6,'Giorgia',"""Esposito""",43,Female,IT,"$2,238 ","'81,671'"
CUST_lmQC4epIKj,"""Sem""","""Visser""",52,Male,Netherlands,"$1,364 ","'16,269'"
CUST_Tf9wdDJLN0,"""Oliver""","""MacDonald""",60,Male,ca,$291 ,"'5,286'"
CUST_jqZsOygPq8,"""Hannah""",'Müller',37,Female,DE,"$6,054 ","'238,473'"
CUST_AwAwH@-T0z,'Daniela','Sánchez',61,Female,Mexico,$741 ,"'15,555'"
CUST_F7O8QBr6N7,"""Jacob""",'Tremblay',54,Male,Canada,$827 ,"'24,397'"
CUST_S7@vSDBZK7,"""Joseph""","""Taylor""",42,Male,us,"$2,228 ","'18,518'"
CUST_Lge7Zm0bKI,'Lucía','González',40,Female,Argentina,"$2,221 ","'33,135'"
CUST_VfDnq3jv3W,'Elias',"""Müller""",49,Male,de,$616 ,"'10,946'"
CUST_m1QlWJEsR-,'Miguel',"""Gonzales""",69,Male,PE,"$3,320 ","'48,008'"
CUST_pFD3JBXya7,'Diego','López',45,Male,Mexico,"$2,411 ","'47,362'"
CUST_uUzojggMIU,'Valentina',"""Fernández""",53,Female,AR,"$4,041 ","'53,254'"
CUST_P_sDshTyvW,'Santiago',"""Rodríguez""",42,Male,co,"$5,558 ","'225,790'"
CUST_26MUAR2C-I,'Diego',"""Ferreira""",36,Male,Brazil,$440 ,"'15,585'"
CUST_Zx50qF1LQG,"""Emma""","""Anderson""",41,Female,us,$350 ,"'16,256'"
CUST_WCA_A0w38W,"""Benjamin""",'Roy',57,Male,ca,"$2,523 ","'8,850'"
CUST_a93Yp0h1FK,"""Carolina""","""Santos""",63,Female,BR,$587 ,"'6,701'"
CUST_62Q5m5cV_A,"""Carolina""",'Pereira',50,Female,PT,"$2,124 ","'71,278'"
CUST_Q0Uji5ypx9,"""Larissa""",'Ferreira',55,Female,br,"$8,486 ","'266,263'"
CUST_5QwnWJC_Oy,"""Noah""",'Roberts',42,Male,GB,"$2,262 ","'69,439'"
CUST_dBuhbiTcwy,'Max',"""Wagner""",35,Male,Germany,$779 ,"'37,060'"
CUST_V9nG3pG2Aq,"""Emma""",'Petit',46,Female,France,"$1,854 ","'20,746'"
CUST_0QaBa-xDLR,'Mia','Wilson',45,Female,US,$447 ,"'13,613'"
CUST_-yX@7vwoEP,"""Pedro""",'Flores',53,Male,pe,$998 ,"'38,337'"
CUST_RvMCTtdc87,"""Guadalupe""","""Martínez""",60,Female,mx,"$2,980 ","'53,441'"
CUST_TrZ@S8erbG,'Sofía',"""López""",33,Female,co,"$3,452 ","'83,894'"
CUST_65t4EDImTs,'Robert',"""Wilson""",60,Male,us,$938 ,"'18,024'"
CUST_n6e1QeNwN@,"""Aurora""",'Esposito',64,Female,it,"$9,882 ","'259,000'"
CUST_N-UzczkEdq,"""Marie""",'Weber',42,Female,DE,"$4,210 ","'152,535'"
CUST_SzndeS9cVL,"""Noah""","""Roy""",55,Male,ca,"$1,284 ","'7,406'"
CUST_mbdImgrUVp,'Jade','Laurent',61,Female,France,$526 ,"'5,973'"
CUST_tyuHWby@9t,"""Matheus""",'Ferreira',48,Male,br,"$4,861 ","'100,014'"
CUST_QtpboCFEE5,"""Jorge""","""Hernández""",47,Male,MX,"$1,713 ","'57,839'"
CUST_I@O38tv1jg,'Beatriz','Rodrigues',27,Female,Brazil,"$6,816 ","'78,704'"
CUST_4J9B@DOmG2,"""Benjamín""",'Martínez',52,Male,Argentina,"$3,101 ","'45,814'"
CUST_-nUdqvUnoC,'Felipe','Costa',46,Male,Brazil,"$3,641 ","'61,966'"
CUST_BKzuRCALM8,"""Andrea""","""Ferrari""",47,Male,IT,"$1,786 ","'19,613'"
CUST_xIgOoxbLy6,"""Francesca""","""Marino""",34,,IT,$455 ,"'4,318'"
CUST_KRRBwa2zb_,'Camila','Martínez',47,Female,MX,$904 ,"'26,630'"
CUST_vqahyFhQm_,"""Sophie""","""Fischer""",59,Female,de,"$1,801 ","'80,183'"
CUST_9_2FzqMMkV,"""Robert""","""Moore""",53,Male,United States,$218 ,"'3,768'"
CUST_1aHyFw7gko,'Julia','Souza',45,Female,Brazil,"$3,998 ","'153,504'"
CUST_Pws8@r8mc2,"""Ben""",'Fischer',56,Male,de,"$3,607 ","'135,629'"
CUST_5eC7QodTVy,"""Julia""",'Rodrigues',46,Female,BR,"$2,176 ","'94,333'"
CUST_I0Jea682wy,"""Paul""",'Fischer',56,Male,de,$800 ,"'35,607'"
CUST_TX1aFYCM@S,'João',"""Ferreira""",47,Male,br,$379 ,"'14,877'"
CUST_cVVY3Cp2VB,"""Giovanni""",'Greco',48,Male,Italy,"$1,104 ","'52,658'"
CUST_@dPk334eFp,'Julia',"""Ferreira""",61,Female,br,"$2,019 ","'56,469'"
CUST_vGa4ByNOdV,'Lukas',"""Schäfer""",45,Male,Germany,"$4,245 ","'166,722'"
CUST_tH9YhZNF_f,"""Amanda""","""Rodrigues""",55,Female,BR,"$1,210 ","'18,488'"
CUST_ftCVQkq8wf,'Louise',"""Dubois""",49,Female,France,"$1,106 ","'40,616'"
CUST_7mhj83M6az,'Florencia','Muñoz',67,Female,CL,"$1,569 ","'54,566'"
CUST_w9SC0gOhy9,'Chloé','Moreau',45,Female,fr,"$9,123 ","'366,859'"
CUST_dBkxv7nQmW,"""Ariana""","""Rodríguez""",52,Non-Binary,PE,"$1,735 ","'86,462'"
CUST_iKIaOq3l9G,"""Bruno""","""Ferreira""",50,Male,br,$746 ,"'33,942'"
CUST_d_@WTx-qsP,"""Finn""","""de Jong""",54,Male,NL,$452 ,"'16,826'"
CUST_c9y9tTQeZw,"""Tomás""","""Contreras""",51,Male,Chile,$925 ,'858'
CUST_ga9mnVI5oS,'Léa',"""Moreau""",44,Female,fr,$871 ,"'37,127'"
CUST_rnb6gUdSmI,'Maximiliano',"""Morales""",44,Male,CL,"$1,413 ","'23,593'"
CUST_JWIBr8e_rb,'James','Thomas',41,Male,United States,$995 ,"'31,885'"
CUST_RmjT8AM2D2,'Noah',"""Richard""",49,Male,FR,"$1,695 ","'55,700'"
CUST_lFADJqo1BF,'Chloé',"""Durand""",44,Female,France,"$3,430 ","'3,245'"
CUST_AvYTsk5cWG,'Amanda','Oliveira',44,Female,BR,"$9,590 ","'378,054'"
CUST_cnrq1RsZCj,"""Carlos""","""Martínez""",49,Male,Mexico,$892 ,"'21,150'"
CUST_JQbfxZJMgy,"""Diego""",'Sánchez',48,Male,Mexico,"$4,404 ","'116,452'"
CUST_9H334S2JI7,"""Camila""",'Alves',46,Female,Brazil,"$1,319 ","'31,836'"
CUST_yIaDO0frBo,"""Fernanda""",'Rodrigues',49,Female,Brazil,"$5,524 ","'265,468'"
CUST__BnyrTBAlQ,"""Charlie""","""Jones""",36,Male,GB,"$7,284 ","'12,345'"
CUST_x@wg9QVCJl,"""Hugo""","""Durand""",57,Male,fr,"$1,191 ","'21,273'"
CUST_px4DlxOkNa,'Mia','Schneider',37,Female,Germany,"$7,757 ","'131,203'"
CUST_9KNIs9HWAD,"""Gabriela""",'Oliveira',52,Female,Portugal,"$3,500 ","'169,929'"
CUST_iRi0M8LdBa,"""Larissa""","""Pereira""",39,Female,br,$541 ,"'3,082'"
CUST_gomQv_RHL5,'Luis',"""Huamán""",65,Male,pe,$870 ,"'30,839'"
CUST_HRuILIzJnu,"""Martina""","""Contreras""",35,Female,Chile,"$3,247 ","'77,355'"
CUST_rSU-RLsL-y,'Inès','Richard',47,Female,FR,"$4,280 ","'70,306'"
CUST_r5EPnmp2Br,"""Luis""","""Ramírez""",45,Male,MX,"$1,922 ","'79,225'"
CUST_e8@RrKZ558,'Mason','Smith',62,Male,Canada,"$5,616 ","'97,631'"
CUST_88vetLx--d,'Carlos','García',52,Male,Mexico,$955 ,"'20,221'"
CUST_gqm5MUvvtO,'Alice','Colombo',61,Female,it,"$7,624 ","'292,912'"
CUST_Igr_qIXauo,"""Amelia""","""Smith""",51,Female,CA,$991 ,"'1,997'"
CUST_JTEyikq5Df,"""Amanda""","""Rodrigues""",35,Female,BR,"$8,096 ","'263,310'"
CUST_cz0RfMu5eJ,"""John""",'Miller',31,Male,US,$542 ,"'20,801'"
CUST_F8UKb-ETa@,'Noah',"""Visser""",58,Male,nl,$992 ,"'47,554'"
CUST_@cdZch0RDS,'Guadalupe',"""Sánchez""",59,Female,Mexico,"$2,537 ","'84,421'"
CUST_1COdwyiFmO,'Emma',"""Miller""",44,Female,United States,"$2,802 ","'59,921'"
CUST_WHdA1sBbN3,"""Carlos""","""Martínez""",64,Male,mx,$484 ,"'6,607'"
CUST_0oaqvoEpqt,'Beatriz',"""Oliveira""",44,Female,pt,"$2,073 ","'83,770'"
CUST_sfisZlBw3l,'Daniel','Sánchez',47,Male,es,"$1,946 ","'66,660'"
CUST_karBLWI566,"""Inès""","""Martin""",59,Female,France,$966 ,"'39,241'"
CUST_Lha2PeCiO-,"""Isabella""","""Miller""",45,,United States,"$4,564 ","'19,230'"
CUST_hCW7uZcVd7,"""Noah""","""Bernard""",52,Male,fr,"$2,849 ","'93,701'"
CUST_I@HunXvYup,"""Chloé""","""Durand""",51,Female,fr,$210 ,"'3,402'"
CUST_42bhIVdwcP,"""Noah""","""Dubois""",48,Male,fr,"$3,599 ","'173,624'"
CUST_24FxiZIdPS,'Lucas',"""Robert""",54,,fr,"$3,989 ","'133,661'"
CUST_i_Pz7o-_ww,'Luis','García',72,Male,mx,"$4,141 ","'175,046'"
CUST_9waPYRkYc4,'Matilde',"""Rodrigues""",41,Female,pt,"$2,084 ","'50,384'"
CUST_LznuekZw5B,'Tiago','Pereira',35,Male,pt,"$1,317 ","'39,446'"
CUST_FV18Afy54G,"""Giulia""","""Romano""",51,Female,Italy,$524 ,"'14,783'"
CUST_5WZOARjTmV,"""Gabriela""","""Ferreira""",53,Female,PT,"$26,873 ","'295,928'"
CUST_xAJemV7PG2,"""Amelia""",'Smith',51,Female,us,$908 ,"'1,699'"
CUST_v4OlHMw2A0,"""Joaquín""","""Romero""",67,Male,AR,"$3,400 ","'108,307'"
CUST_ivTSUUVqgd,"""Julia""","""Lima""",37,Female,BR,"$2,008 ","'87,665'"
CUST_CW-opAXD1g,'Lily',"""Thomas""",57,Female,Canada,"$2,141 ","'90,638'"
CUST_1kFcOV_@4a,"""Michael""",'Wilson',36,Male,US,"$1,607 ","'9,656'"
CUST_9RhvA5Alro,"""Ethan""",'Anderson',56,Male,CA,"$3,617 ","'30,563'"
CUST_TJSlXVQzIs,"""Daan""","""Smit""",47,Male,NL,"$3,784 ","'182,268'"
CUST_5n4F8S0mN7,"""John""","""Wilson""",52,Male,us,$359 ,"'5,854'"
CUST_jQRKf8MMim,'Grace','Roberts',45,Female,GB,"$1,482 ","'6,468'"
CUST_jQotd957OB,"""Gabriel""",'Lima',38,Male,BR,$894 ,"'3,953'"
CUST_p-NtZIhJd_,'Adam',"""Robert""",30,Male,France,"$7,607 ","'64,083'"
CUST_NIkDfKuU32,'David','Pérez',61,Male,Colombia,$401 ,"'17,108'"
CUST_Wkqt@8Y9JE,"""William""","""Martin""",54,Male,CA,"$4,888 ","'110,995'"
CUST_xX5uKdwLHP,"""Lukas""","""Fischer""",40,Male,DE,$684 ,"'7,016'"
CUST_GGyvhLcRus,"""Isabella""",'Johnson',47,Female,United States,"$3,558 ","'73,190'"
CUST_2YgR0R7N5O,"""Oliver""","""Brown""",31,Male,United Kingdom,$823 ,"'5,330'"
CUST_6vsEV4fTsp,'Mia','Thomas',45,Female,GB,"$1,253 ","'15,828'"
CUST_-d0Z2DYCyt,"""Anna""","""Wagner""",29,Female,de,"$3,056 ","'138,670'"
CUST_nWOe3-uFhn,"""Hannah""",'Weber',53,Female,de,$120 ,"'3,232'"
CUST_iEZzz5yL_E,"""Claudia""","""Martínez""",39,Female,ES,"$3,270 ","'135,859'"
CUST_WuT4GuJffu,'Lucía','García',37,Female,ar,"$2,834 ","'91,645'"
CUST_rmlk8i5Wdr,'Bruno','Silva',48,Male,Brazil,"$1,877 ","'52,711'"
CUST_3W-_CN-wFK,'Afonso','Rodrigues',18,Male,PT,"$2,738 ","'43,404'"
CUST_a03wEa79Fa,'Martina',"""Bianchi""",50,Female,IT,"$1,401 ","'20,669'"
CUST_kutZ4BBuhl,'Mia','Smith',52,,United States,"$1,119 ","'2,185'"
CUST_pGmZ@jvMOL,'Gustavo','Souza',48,Male,BR,"$1,718 ","'24,304'"
CUST_C277N_CQ0B,"""Ava""",'Johnson',52,Female,United States,"$1,298 ","'4,594'"
CUST_yCogPJrE2Z,'Léa',"""Moreau""",45,Female,FR,"$4,205 ","'44,366'"
CUST_Qt9N_scWX@,'Grace','Roy',54,Female,ca,"$3,225 ","'69,486'"
CUST_0q1K2o-Ejg,'Valeria',"""Hernández""",40,Female,MX,"$3,667 ","'108,972'"
CUST_fNPA-ycmya,'Ethan','Thomas',49,Male,FR,$724 ,"'9,543'"
CUST_wSQcgW9DZr,'Leonie',"""Müller""",55,Female,DE,"$1,075 ","'38,300'"
CUST_VT96nhMNO4,'Rafael','Rodrigues',61,Male,br,"$4,655 ","'106,023'"
CUST_mZsZB1aqjb,"""Arthur""","""Richard""",51,Male,France,"$4,164 ","'175,001'"
CUST_gKxVadwsES,'Martina',"""Sepúlveda""",48,Female,CL,"$13,048 ","'209,589'"
CUST_Mk1tsVMv5@,"""Alice""","""Richard""",48,Female,France,"$7,183 ","'21,318'"
CUST_gUw5zH0V0e,"""Lucas""",'López',34,Male,es,"$3,671 ","'64,778'"
CUST_t8oqymt1T9,'Noah','Wilson',50,Male,CA,"$2,172 ","'31,716'"
CUST_CrmGlW2arw,'Lucía','Martínez',52,Female,AR,$651 ,"'20,382'"
CUST_HtFYrhThDa,"""Felix""","""Weber""",50,Male,de,"$1,288 ","'39,785'"
CUST_OzJVt@994J,"""Fernando""",'Torres',54,Male,pe,"$4,481 ","'140,077'"
